id,label,pc1
157,1,2.9814864510566377
158,1,3.3932706160413226
159,1,-1.1040063188306402
160,2,3.028587089529863
161,1,2.8969672867580205
162,0,-6.149384485299858
163,3,2.514751545662759
164,3,-1.0827133852604824
165,1,3.580063938647846
166,0,3.0261113214672744
167,1,2.6522298149149357
168,1,3.319270274575365
169,1,-5.197248300765182
170,3,2.822118807967164
171,1,2.9038865289980875
172,2,-1.174533067789122
173,2,-1.071616995051931
174,3,3.01978936249347
175,1,2.7014582723249605
176,1,-5.868193662783685
177,1,3.058536264973585
178,1,-1.3442938162589795
179,2,2.8907195226456532
180,0,-0.9848278869769789
181,0,-6.119245531596114
182,1,2.977623576954586
183,2,3.0925569279366494
184,1,-1.1081694338945793
185,1,3.2276250677053
186,1,3.0778775380714745
187,1,3.283222866522366
188,2,-1.1035522203266206
189,3,3.367682342903926
190,1,-0.9667232770112553
191,1,-1.1786834549095788
192,1,2.633098710271548
193,3,3.345454692081848
194,1,2.7530035728844835
195,1,-1.018601652613692
196,1,-1.151753136382029
197,0,3.2399167621976988
198,0,2.828926709925681
199,2,3.5040776340895814
200,3,3.1639252965602145
201,1,2.8102492074563803
202,1,2.778672794263732
203,0,3.0071344898426853
204,3,2.552311118441297
205,1,-1.2681741143855518
206,1,3.2099435282787607
207,1,-1.2204852944490647
208,1,-1.2973400111284181
209,0,-1.0183251090659213
210,1,-1.1403253869094672
211,2,3.129817316212105
212,3,-1.3325957376503925
213,3,-5.287222231817838
214,3,-5.422502883872387
215,1,2.489388654902362
216,2,-5.3395292954166145
217,2,3.201829954622861
218,2,-5.147899876645358
219,0,-1.1148996772682982
220,1,-1.0837293390596912
221,3,2.4063623210510476
222,1,3.3841061127873933
223,1,-1.2824876810558072
224,1,3.071514175258326
225,3,-5.781330836184738
226,1,-1.1529270204290891
227,2,-5.480040202456915
228,1,-1.1836279203688265
229,1,-1.3861120683955674
230,2,3.5310976060795336
231,3,-1.2788676188044001
232,3,-4.9972772357562985
233,2,-5.518814139190803
234,1,2.6812080322402205
235,0,-0.9677851076464666
236,1,-1.1295335852996253
237,3,-1.098492561781399
238,3,2.598080374633878
239,2,3.3167635778639375
240,0,-0.8663544587003091
241,1,2.758177805113608
242,2,2.9679443712455105
243,1,-1.139414346605905
244,3,-5.326553571148383
245,0,-1.0841128700568077
246,2,3.2859280040005334
247,1,2.8625094206312665
248,1,2.381442733930887
249,1,2.907788181196845
250,1,2.579954034128011
251,1,-0.8891110017288398
252,1,-1.2103979091274537
253,2,3.241873880631977
254,1,-1.2705300536045887
255,1,3.2407350876606955
256,2,3.3724235906544804
257,1,2.964564672233584
258,1,-1.082073639416905
259,1,2.9163013116259844
260,0,-1.1227007518604488
261,2,-5.132133000868792
262,1,2.87662078018113
263,3,3.219521052933325
264,2,-5.701586281117483
265,2,3.0260077516279615
266,2,-5.185861428594369
267,0,-5.370437067893107
268,1,-1.3225155004733666
269,2,3.642746725420747
270,2,2.911027320237936
271,1,2.9370804627981006
272,1,-1.1476930568999721
273,3,-5.611658200967522
274,1,-1.041004694844492
275,0,-1.2216674053878969
276,3,-5.4727784187376765
277,0,-5.486113640462869
278,1,-1.1722741485838366
279,1,2.741891775146901
280,1,-6.152080538639135
281,2,-1.0542949906029053
282,2,3.183722852761755
283,1,-1.103349806096546
284,1,3.010214215389311
285,1,-1.1408495447124611
286,0,-1.2529916510984385
287,1,3.0482694823284895
288,2,3.43056603716468
289,1,-1.1759178747182761
290,1,3.0164409940937724
291,2,-1.1560011837454673
292,0,-5.487767917432788
293,3,-5.131134006456601
294,0,-0.8911659944400468
295,0,-1.3594454620002814
296,1,2.8731257938620054
297,0,-5.998700834429523
298,1,2.560768473111664
299,1,3.0097623568441576
300,2,3.4446950037547737
301,0,3.177041647309627
302,2,3.0750708137833054
303,1,3.398314777599921
304,1,-1.291079184832561
305,1,-0.9883211473806023
306,1,3.4036496706568826
307,1,3.1926607014016777
308,3,-5.567183276126255
309,1,3.423770604077126
310,0,-1.1763093496363626
311,0,3.576934944021405
312,0,-1.1693830259568956
313,2,2.5847067030382846
314,1,3.0787733739691756
315,3,3.0426882568542273
316,0,-5.330918230431836
317,1,-1.349754328905052
318,0,-5.725776251466837
319,1,3.1298635363046596
320,1,-1.2627226592814302
321,0,2.6240577317130303
322,1,3.2032687834154676
323,3,-5.510787835821718
324,3,-1.151799612059853
325,3,-1.3300619871602282
326,2,-1.068475750043649
327,1,2.90799004184452
328,3,-5.849122723498985
329,1,-1.0992701792863482
330,0,-0.9359953231627578
331,2,-5.902243449066322
332,2,-6.065114438547293
333,3,-5.347565711575326
334,3,3.0585782068148335
335,3,-5.602170345824662
336,1,-1.2168391562603968
337,2,-5.336560042935542
338,3,3.093384202840782
339,3,3.0774717112579184
340,1,2.5307408495153694
341,2,3.035631604073322
342,1,-6.026049052275877
343,1,3.1194692245295115
344,3,-1.3048684824795875
345,0,-1.1141118064652735
346,3,-6.013907256102825
347,1,-1.1436850180630795
348,3,-5.888707691543587
349,1,3.32012292833518
350,2,2.5807391382416296
351,1,2.9153406775550574
352,0,-5.833591128249797
353,3,-6.05663587198347
354,0,2.878289547202484
355,1,2.415035959947324
356,0,-1.217166984000323
357,1,-1.228982049881727
358,2,3.2355153105106025
359,3,-5.116969343004078
360,0,-1.1834312560242766
361,3,-5.4998762537989405
362,1,2.8637972381806955
363,2,2.9087336250601465
364,0,3.1457775455862973
365,3,-5.631699289337265
366,0,2.9704658673635107
367,2,-1.1648860409842885
368,1,2.5192479337133955
369,2,2.7728368944681026
370,1,2.5081862347247554
371,3,2.644398493866191
372,1,-6.059477844190696
373,1,-1.1085664015629888
374,1,3.8240468517302024
375,2,3.382696577012154
376,1,2.868310026645394
377,0,3.1524907155769077
378,1,3.042859159132157
379,2,3.4553475245511738
380,2,-5.789172872005309
381,1,2.9395075324348956
382,0,2.7565622022867937
383,3,-1.0373988753953358
384,0,-1.200524303315543
385,2,3.402424294676873
386,1,-5.5561409495671095
387,1,3.277233266989585
388,3,3.4064797370159368
389,1,-1.2342518737362138
390,2,-5.676016171558606
391,1,-1.0324066475053078
392,0,-1.4461126628236862
393,2,-5.949875415325567
394,2,-5.7034539452793185
395,2,-5.499337362051023
396,3,-5.494297778252381
397,1,-5.306189800297376
398,2,3.1202610202281824
399,0,-5.680802714325904
400,2,-1.2688755442373882
401,3,2.624514862846612
402,1,-5.850705563733195
403,0,-1.1549156059073575
404,2,-6.267637150156326
405,1,-1.0685674375952932
406,1,-1.0880480484742658
407,0,-0.9989841100788831
408,1,-0.7430636094201098
409,0,-6.158084805126103
410,2,-1.1463467467511816
411,3,-1.2551277623630528
412,3,2.8774024025770193
413,1,3.067622207916058
414,2,-1.1575677329006773
415,0,3.4043102454175007
416,2,3.061665706506056
417,1,2.6748115231649283
418,2,-1.0000778793085963
419,0,-5.8683847820201125
420,0,-5.43462659491164
421,2,2.8391533631316586
422,1,-6.086272134488109
423,0,2.8525274499335613
424,1,3.036937352471168
425,2,2.6233838825279174
426,2,2.7511726865730664
427,1,-5.797756741807982
428,3,-5.775818740522319
429,1,2.7909997984240835
430,2,2.6296105542696706
431,2,3.3069010600331996
432,3,-5.71940428771249
433,1,2.847670376084017
434,1,-1.3476611845728084
435,1,-1.2698054839840445
436,1,-5.179940636428753
437,3,-5.390936345157703
438,2,2.5827808646288855
439,1,3.192038271871278
440,3,3.020921772304325
441,2,-5.549565906225408
442,2,-1.033796596024556
443,3,2.992877140435269
444,2,-1.3007803599263166
445,2,3.2766710641565275
446,1,-6.078705902356851
447,1,-1.1902971290747615
448,2,-1.1430669126625739
449,1,-1.3450656292995162
450,0,-0.9889052893038709
451,3,-5.635837483270059
452,3,-5.441862408697833
453,0,2.98401595485513
454,3,3.276928483765555
455,3,2.933088117311302
456,1,-5.662852807623662
457,1,2.7350715357710413
458,1,2.9965024104334335
459,1,3.2154337853318666
460,3,-1.0705002790051883
461,1,-1.244881156216099
462,1,3.1498681556656734
463,1,-5.627188372473321
464,2,-1.192302120240698
465,1,3.2019671468409117
466,0,-5.7138473143844495
467,1,-1.1016059868451165
468,1,2.983983209772353
469,2,-5.8437378743958615
470,0,-1.1151273209875736
471,2,-1.2183260652814651
472,1,2.7203409480860996
473,2,-1.1443513930242466
474,1,-1.129427535112741
475,0,-0.9694874186688794
476,1,-5.492470511429562
477,0,-1.0622620675039487
478,2,2.7988002374969425
479,0,-6.4414207525099645
480,1,-1.260243838257451
481,1,3.0643441040927337
482,1,2.8970382760259623
483,0,-1.165087046201628
484,1,-5.674190159812837
485,1,3.3356511943961538
486,1,-5.4221470614871805
487,0,-5.701221203137793
488,1,-1.2999077267168317
489,0,-1.112036629145107
490,3,-5.58308820848866
491,0,-5.330142852420315
492,1,-5.977227722972293
493,1,-1.165053588263268
494,2,-1.1508034423100717
495,0,-4.8269073074664295
496,1,-1.140747026267986
497,1,2.766080035175934
498,2,3.1957962745825963
499,1,3.0718554370130717
500,1,-1.1848301868127142
501,1,-1.086679537737468
502,2,-1.147159744991337
503,2,3.020682590057796
504,0,2.6414312192379668
505,1,-5.804428692727914
506,1,3.1408914039973475
507,1,3.111332017549796
508,1,2.8612159595600133
509,1,-1.1281487253535245
510,1,-5.889633500361377
511,1,3.0501276111734463
512,2,-5.447976151171155
513,1,2.640538675925255
514,1,-1.1628808504073316
515,1,-1.2104692214564228
516,1,2.7048900586075635
517,1,2.8812402000605974
518,1,2.870861156484244
519,1,2.7695681350528356
520,0,-1.1925087371716867
521,2,-5.31110093301717
522,1,-5.779359885450433
523,1,-1.2084454376291254
524,1,3.1424302937796984
525,1,-1.1284852599828112
526,1,2.961096711240452
527,1,-1.1044513023348768
528,2,3.1322234281158208
529,1,-1.1992878380349767
530,1,2.5754857578811294
531,1,-5.914995316058429
532,2,3.3752461424245532
533,3,3.2649151902031166
534,1,3.208241893164134
535,1,3.1974568705837094
536,1,2.8619821490061446
537,0,2.489171849066589
538,2,3.237263213710786
539,2,2.956893342703778
540,1,-1.055417011730835
541,3,3.1210462196901654
542,1,3.291115174157042
543,3,-5.486719978042447
544,1,-1.0114229637342422
545,2,-5.794735067900092
546,3,-5.438147670002378
547,1,-1.2832614334680044
548,0,-5.664168541723148
549,1,2.352981455282176
550,1,2.752967771229288
551,2,2.8480340745113457
552,1,-1.2566568436242358
553,1,2.5065833615512028
554,1,3.1740732823917077
555,1,2.5179715874065955
556,1,-1.3298795315068757
557,1,-1.2410374784078833
558,1,-6.243380489659361
559,2,-1.2343738206527604
560,0,3.0193769455024158
561,1,-5.90265974432671
562,1,-1.1313529006194418
563,1,2.8353425466428943
564,0,-1.1026469732273207
565,3,-1.4579908626865112
566,1,-5.294755463803605
567,1,3.720424444695557
568,1,-1.188178620993369
569,0,-5.943300138210662
570,1,2.8491048076764764
571,1,3.1316311760102398
572,2,3.3214625434008265
573,3,3.091105853963908
574,2,-1.1922012133456474
575,1,3.47302112224347
576,1,3.18857833745275
577,0,-1.1444059771212522
578,1,2.7980568413304296
579,2,-1.0626731101597797
580,3,3.2884023047662905
581,1,2.8894105982963993
582,1,2.978137802728157
583,1,2.891051997945326
584,0,-5.472179848092906
585,0,-1.1230515504500702
586,0,-5.140342422084847
587,2,-5.708948177712574
588,1,-1.2357669694812066
589,0,-1.166039721503604
590,1,3.022826850454359
591,1,2.960643370633365
592,1,-1.33929513375312
593,1,-1.2690335516996234
594,2,-0.90992215420692
595,3,-1.1991125486601688
596,0,2.620526953575065
597,1,-5.6249839571187215
598,2,-1.0072572335763483
599,0,3.021813107801732
600,1,-1.1656477605940672
601,2,-1.0506795124966342
602,2,-1.2339143659855742
603,3,3.1639756831195416
604,1,-1.1944659224215912
605,0,-1.0268172820847217
606,1,-5.889880296567829
607,1,2.985376399113812
608,1,-1.0246643662932313
609,3,-5.195921486708695
610,1,2.9919309845585693
611,1,3.4247582312490703
612,3,3.1051662341998982
613,1,-6.1809932949733115
614,1,2.7963589222681855
615,1,2.5745087931814696
616,1,3.0807113575054936
617,1,-1.29231335216643
618,3,3.5593482056366437
619,2,-5.795141185608491
620,1,-5.816753831887392
621,3,-0.6919527644111516
622,1,-1.231598754506868
623,0,-5.998828973710023
624,0,-1.4381677045195633
625,1,-1.3120268491261764
626,2,2.829708027003212
627,0,2.641053250723144
628,0,2.816493870064943
629,1,-5.549310440609012
630,0,2.976245303185623
631,3,3.250448844375999
632,1,-1.1725110336552726
633,3,3.307777709244621
634,2,3.3021601239154244
635,1,3.133034317925459
636,2,-1.3648139754296422
637,1,-5.597803595255898
638,1,3.2051474889949287
639,0,2.867554025064469
640,3,2.846847770687624
641,1,3.1047778748379873
642,1,-1.2402157022006206
643,2,3.055707865311227
644,2,2.7555851939886375
645,1,-1.1781233719302195
646,1,-6.208008305251418
647,2,-5.400810909023086
648,3,-1.1725329606397374
649,2,3.65008419832378
650,1,2.8839307891839927
651,0,-1.2593262830351852
652,1,2.685247331764818
653,3,-5.591709622570159
654,2,2.6171140193482914
655,2,-5.7390767459510705
656,1,-1.144389795615555
657,2,-5.459817050467571
658,1,-1.1971913866840986
659,1,3.07263942354808
660,1,2.9528945268771705
661,1,-1.2272818582676812
662,1,-1.248031113867672
663,2,3.2757327547991855
664,1,-1.1618394886382895
665,1,-1.1341656007745666
666,1,3.1171151424034464
667,1,-1.284857167946417
668,0,3.2134647608726272
669,2,-5.926949497940717
670,0,-0.9420189033235471
671,1,-1.2095933603171924
672,2,-0.9270482559218615
673,0,2.936615635115486
674,1,2.8136858209953077
675,0,-0.8075172098261926
676,1,-1.2748413320679841
677,3,-5.527856068595801
678,2,2.6640335345517117
679,0,-1.0836189458287024
680,1,-6.090722940977179
681,2,-5.828447703918168
682,0,-1.0033354424207197
683,1,2.7734629104837603
684,2,-5.479283464969279
685,2,-5.5709545651253025
686,2,3.424574442129132
687,3,-5.67515309771704
688,0,2.8818312025219277
689,1,2.6179992093964515
690,2,-5.608829962504217
691,1,-5.947906188808323
692,3,-1.0310204789012132
693,0,-1.2392007994891168
694,1,3.1391902956597373
695,0,-5.3852624221238345
696,1,-5.69780421604707
697,1,2.8975706185595196
698,1,2.738760424050915
699,1,2.6070840889480804
700,1,3.1148229058328116
701,1,2.8985016736102227
702,1,2.8348060713188428
703,0,3.3643059762004905
704,3,-5.383618068666161
705,1,2.821600153370911
706,2,2.841453457897255
707,3,3.1553640873433078
708,1,-5.203758260833225
709,3,-5.516490030527508
710,1,-1.2085113343585843
711,1,3.284259879776338
712,1,2.7266359030462426
713,1,-1.158803740981062
714,1,3.318823092935411
715,3,2.9171498830217093
716,2,3.1967723406993995
717,1,-5.608607004951454
718,1,2.512322607916472
719,2,2.9336479172983787
720,1,3.386741143055658
721,1,3.3644974144209625
722,0,2.1492679209898813
723,0,2.5128144123418297
724,1,2.782777216777296
725,2,-0.9827053195175575
726,2,-5.617483915487342
727,1,3.061528722184707
728,2,-5.726048147973521
729,2,3.127246317927131
730,3,-6.044575270894832
731,0,-5.686326534303004
732,0,3.0724062836373736
733,1,-1.1653911460938835
734,0,3.3906244027078927
735,1,2.953579610565756
736,0,2.9898767789020764
737,1,2.6894221535244704
738,1,-5.798852313527059
739,1,-5.819183274973443
740,0,-6.204958806506354
741,0,2.6684954536336494
742,1,3.2264259791337837
743,3,-5.397159727042954
744,0,-0.9798925559822941
745,1,2.9304516779794416
746,1,-1.2978267205361853
747,1,-1.1216244013627892
748,2,-5.8277910218247495
749,1,-6.0131131532029105
750,1,3.0623663724536963
751,2,-5.275234159562031
752,0,-1.2143439119145458
753,1,-1.2843922195696567
754,1,2.781610485598397
755,2,-5.669089966991048
756,3,-5.352115214751764
757,1,-5.674795551771269
758,2,-1.6483603793999742
759,2,-1.183971096452867
760,1,-5.262447390269656
761,3,-5.655419373687865
762,3,3.2680091190858844
763,2,-1.0960806636009095
764,1,3.258003846066458
765,2,-1.201868588817249
766,1,-1.246901566941756
767,1,2.9344631363749185
768,2,3.2883389657599276
769,0,-1.1259191241579602
770,1,3.1462404713756222
771,3,3.1486062916698216
772,0,-1.1543619378918444
773,1,-1.1039914653721965
774,1,3.215895896048897
775,1,-1.1602309771302182
776,1,2.5743960598077997
777,2,3.1172297123308295
778,3,-5.215509710283356
779,3,-1.1201170264334654
780,1,3.1441205442215097
781,2,-5.68313361978363
782,1,2.844348366731057
783,2,-5.762981393314526
784,1,2.839862094357794
785,1,-6.047242435388826
786,0,2.851731389285756
787,3,-5.3699649926596935
788,2,3.4161105787523365
789,2,2.6265737823547632
790,1,-1.2350436789269041
791,1,2.5671991875357287
792,3,2.422596612133692
793,0,-1.3632396385998475
794,1,3.023979814786174
795,1,-1.1912723915153662
796,0,-1.0789026618694075
797,1,-1.4472794810749967
798,1,2.6088331262493885
799,3,3.6814944126894495
800,1,3.119719109357536
801,0,2.830941061686488
802,1,-1.2103836435730808
803,1,-1.0086409160749688
804,1,2.8238508623398384
805,1,-1.2640304056804723
806,1,2.9614898835220407
807,1,-1.3106613503934017
808,0,-1.0585486076891972
809,2,3.0207636037283274
810,1,2.741648973452924
811,1,2.8470071480801034
812,2,-5.615278609083867
813,2,-5.615556566913692
814,1,2.8877030174144744
815,1,-5.970969168191621
816,1,2.9484148792131903
817,1,3.468357032592995
818,0,2.574440108814761
819,3,-5.610247819069028
820,2,3.3060948307410176
821,1,2.8969393738455294
822,1,-5.4778967053509255
823,3,2.5404938273962863
824,2,3.078023926831779
825,2,-5.997038235729826
826,2,-1.2335896613915378
827,3,-1.3164651903631723
828,0,2.3957834948085006
829,0,2.543816709709394
830,0,-5.361716430047462
831,2,-1.1553231289225596
832,0,3.022914737048041
833,2,3.4128725950766268
834,1,-5.689527231031953
835,0,-1.086462494358502
836,3,3.2547114676573656
837,3,3.2660369688518034
838,3,3.4953403516509316
839,1,2.9705375717919007
840,0,-1.0741496741909866
841,2,2.646633734544144
842,1,-1.1153405289497067
843,1,3.365356962155961
844,1,-6.031510446755578
845,1,3.1201979230157075
846,1,-5.850235044492893
847,1,-5.408458513021337
848,1,2.753696532680934
849,0,-6.22483007498163
850,2,2.917556036998296
851,0,-1.1100307911948777
852,1,2.7574335726758004
853,1,-5.5622240431721535
854,1,-1.190040418475157
855,2,3.031613574537417
856,0,2.9984753443991576
857,1,3.3161844567102907
858,1,2.4995085359244067
859,1,-1.1440411879367263
860,3,-5.663778146250058
861,3,-5.296234240367075
862,2,-6.04027658775642
863,3,2.2676282191210104
864,1,-5.969322034738696
865,0,-1.1930568295178832
866,0,3.2758867699087326
867,1,-1.1289137270702978
868,1,3.2057312508584843
869,3,2.857104707481032
870,3,2.7860064631508115
871,1,-1.2101879758930378
872,3,2.8052857173013273
873,1,3.4187512485534084
874,2,2.9683776653675444
875,0,-5.800754819205482
876,1,-6.017232156541069
877,3,-1.0917119386471061
878,1,-5.519684135157723
879,1,2.9173590199038246
880,2,-1.1888556989558168
881,1,2.8493234402852976
882,2,3.3201970115782222
883,1,3.026399021803751
884,1,-1.1415229108700906
885,3,-1.2746455383747761
886,1,-6.070560950072476
887,1,2.9475046049509626
888,1,-1.3402319282647182
889,2,3.1455831403428003
890,2,-1.3890294315471565
891,3,-5.555732576310438
892,1,2.8740520439615143
893,1,-1.0841635251829351
894,1,-1.2576575328374513
895,1,3.431761911292359
896,0,-1.1974853847269493
897,1,-5.586876641863231
898,1,2.763112899470867
899,2,3.317411645323353
900,1,2.81457557424146
901,0,-1.133920071955954
902,1,-1.1391787286201658
903,1,3.243837801970717
904,3,3.216790048932514
905,1,-1.2253200633564272
906,1,-1.2671951934856966
907,2,2.9709804062349763
908,3,-5.261252666735523
909,1,3.0711744752407153
910,1,2.9450255209829663
911,1,2.903054411044836
912,0,2.780218661028777
913,0,-0.9480713593583495
914,1,-5.4420482949081475
915,3,-1.3445488254237308
916,3,2.809616121538404
917,0,-6.4753413479788335
918,0,3.133150589061143
919,0,-0.9649731117191163
920,2,2.6883955721345343
921,2,2.783865765528247
922,0,3.000224317750847
923,0,3.038642073297101
924,2,3.000747617491048
925,0,-0.8450289073143459
926,3,-5.476536486647981
927,2,2.6246547788978716
928,1,-1.1794571588504346
929,2,3.482138692597989
930,1,-1.1682676087892974
931,2,-5.763526995840967
932,1,2.942677243912115
933,0,-1.2238862662998673
934,1,3.2460399326306737
935,0,-6.097822295761595
936,0,-1.0329442006717602
937,2,2.833501713047498
938,3,-1.0561688285606574
939,2,-5.803325023195359
940,1,2.630215593127578
941,2,2.6327300132823495
942,1,3.024953260389292
943,1,2.4895108683265703
944,3,2.64494139748757
945,0,2.8626834015110356
946,1,-5.122661086166621
947,0,-1.1373540042194372
948,2,-1.262100329206428
949,1,2.493561754050292
950,1,3.054278971344503
951,2,-5.113530060426582
952,0,2.3912990095457713
953,0,-1.356467029817965
954,1,3.32062733209497
955,1,3.1142211817658727
956,0,-5.963625006457115
957,1,3.2131723221955584
958,0,3.130735667114787
959,1,-5.451236673717241
960,1,-1.250725169622096
961,3,-1.5023486197620841
962,1,2.8813913603809995
963,0,-1.3396942879128446
964,1,-1.2399689850851763
965,0,-1.0104076588866047
966,2,-1.2934974941072224
967,1,3.116356144456597
968,1,2.8524517446079343
969,0,-1.1695466534684686
970,2,-1.0908892691508334
971,2,2.508531419723282
972,1,-1.1967169123434622
973,2,-6.195983533085187
974,2,2.9045936012380604
975,0,-1.1112483050100195
976,1,3.2105010346319425
977,1,3.1560728942603378
978,0,2.620342502766802
979,1,-1.1685573030100083
980,1,3.148949068361429
981,1,2.8015335996769224
982,1,2.8646988938416027
983,2,3.2771834944189435
984,1,-5.556957038641616
985,2,-1.3188636048571996
986,0,3.6168807742056646
987,2,2.5891577713349228
988,1,2.8540523258383845
989,2,3.038828123177277
990,1,-1.2854852716450835
991,0,3.1196909938887467
992,2,-1.2064649017448603
993,1,-1.1981658060240905
994,3,3.4648325154290296
995,1,-1.2425504220981722
996,2,2.5659041741757798
997,1,2.824038949198142
998,1,-1.1903697702195655
999,1,3.1545021045378143
1000,1,3.1939509462254625
1001,1,-1.2786196534517347
1002,3,-1.290278380606934
1003,1,-5.5431281699384005
1004,0,3.1499768971071376
1005,0,2.2725040243692347
1006,3,-5.275271428550746
1007,1,2.7352983271175195
1008,0,-5.175332716486061
1009,1,2.0568834276595895
1010,0,3.179303769997433
1011,0,2.9052161539036794
1012,3,-0.9818414895038521
1013,3,-1.351573645050646
1014,2,-1.2768812862057182
1015,1,3.141119082455912
1016,1,-1.0871695315018441
1017,0,-0.8716983390310823
1018,3,-5.219376303718464
1019,3,2.6840545485780205
1020,2,-1.2409273557828475
1021,3,2.8906041328183663
1022,2,-1.3991741270470812
1023,1,2.989892416543945
1024,1,3.155538789873904
1025,2,-5.894942696304978
1026,1,-0.9886379038558103
1027,2,3.2497983736906573
1028,1,-1.2197555716987514
1029,0,-1.0156864110842863
1030,2,3.270303902975773
1031,1,-1.3174416055988256
1032,0,-1.2031874404365668
1033,0,-0.9276722986757646
1034,2,3.277873575668619
1035,3,-1.0959265269820382
1036,1,2.8253294413479577
1037,3,-1.0298225438377289
1038,2,3.084204492336077
1039,2,-5.6943276482265
1040,0,2.70891372282099
1041,1,2.8085632220643904
1042,1,2.9873617625795204
1043,1,2.953634151206337
1044,1,-5.751961817510814
1045,2,2.651849616503383
1046,1,-6.053571291214319
1047,1,-1.1925393790708942
1048,0,3.0165303641715764
1049,2,3.4622007736799345
1050,1,-1.190917918252317
1051,0,2.672010499574174
1052,2,3.002106191792834
1053,3,3.039585826937491
1054,2,3.3702767194023573
1055,3,-5.313849727718575
1056,1,3.098598446046753
1057,1,3.1854405702861
1058,2,-5.689176903824418
1059,0,2.6260351435643856
1060,2,-1.1945715195006348
1061,1,2.8465094199908885
1062,1,3.1950444020396636
1063,3,3.0284568961463005
