0_precision;0_recall;0_f1-score;0_support;1_precision;1_recall;1_f1-score;1_support;2_precision;2_recall;2_f1-score;2_support;3_precision;3_recall;3_f1-score;3_support;accuracy;macro_avg_precision;macro_avg_recall;macro_avg_f1-score;macro_avg_support;weighted_avg_precision;weighted_avg_recall;weighted_avg_f1-score;weighted_avg_support;macro_f1;model;n_estimators;learning_rate;max_depth
0.6363636363636364;0.5365853658536586;0.5822306238185255;287.0;0.7368913857677902;0.8582333696837514;0.7929471032745592;917.0;0.6;0.5538461538461539;0.576;325.0;0.5894736842105263;0.4132841328413284;0.48590021691973967;271.0;0.685;0.6406821765854882;0.5904872555562231;0.6092694860032061;1800.0;0.6739517404480444;0.685;0.6739509119577428;1800.0;0.6092694860032061;GradientBoosting;500;0.1;7
0.6390041493775933;0.5365853658536586;0.5833333333333334;287.0;0.7307335190343547;0.8582333696837514;0.7893681043129388;917.0;0.6103448275862069;0.5446153846153846;0.5756097560975609;325.0;0.5833333333333334;0.4132841328413284;0.4838012958963283;271.0;0.6833333333333333;0.6408539573328721;0.5881795632485308;0.6080281224100405;1800.0;0.6721790167359573;0.6833333333333333;0.671916966800691;1800.0;0.6080281224100405;GradientBoosting;600;0.1;7
0.6401673640167364;0.5331010452961672;0.5817490494296578;287.0;0.7323420074349443;0.8593238822246456;0.7907676869041645;917.0;0.6127946127946128;0.56;0.5852090032154341;325.0;0.601063829787234;0.41697416974169743;0.4923747276688453;271.0;0.6866666666666666;0.6465919535083818;0.5923497743156275;0.6125251168045255;1800.0;0.6762956674006871;0.6866666666666666;0.67540134628928;1800.0;0.6125251168045255;GradientBoosting;700;0.1;7
0.6608695652173913;0.5296167247386759;0.5880077369439072;287.0;0.7367441860465116;0.8636859323882224;0.7951807228915663;917.0;0.6040268456375839;0.5538461538461539;0.5778491171749599;325.0;0.6040609137055838;0.43911439114391143;0.5085470085470085;271.0;0.6905555555555556;0.6514253776517676;0.5965658005292409;0.6173961463893605;1800.0;0.6807073423713724;0.6905555555555556;0.679753414329205;1800.0;0.6173961463893605;GradientBoosting;500;0.1;9
0.6651982378854625;0.5261324041811847;0.5875486381322957;287.0;0.7340129749768304;0.8636859323882224;0.7935871743486974;917.0;0.6085526315789473;0.5692307692307692;0.5882352941176471;325.0;0.6105263157894737;0.4280442804428044;0.5032537960954447;271.0;0.6911111111111111;0.6545725400576785;0.5967733465607452;0.6181562256735212;1800.0;0.6817966828716591;0.6911111111111111;0.6799467485287918;1800.0;0.6181562256735212;GradientBoosting;600;0.1;9
0.6608695652173913;0.5296167247386759;0.5880077369439072;287.0;0.7372802960222017;0.8691384950926936;0.7977977977977978;917.0;0.6158940397350994;0.5723076923076923;0.5933014354066986;325.0;0.6096256684491979;0.42066420664206644;0.4978165938864629;271.0;0.6938888888888889;0.6559173923559725;0.5979317796952821;0.6192308910087166;1800.0;0.6839609531852168;0.6938888888888889;0.6822611469632723;1800.0;0.6192308910087166;GradientBoosting;700;0.1;9
0.6228070175438597;0.49477351916376305;0.5514563106796116;287.0;0.7446808510638298;0.8778625954198473;0.8058058058058059;917.0;0.6411149825783972;0.5661538461538461;0.6013071895424836;325.0;0.5931372549019608;0.44649446494464945;0.5094736842105263;271.0;0.6955555555555556;0.6504350265220119;0.5963211064205265;0.6170107475596068;1800.0;0.6837336221539055;0.6955555555555556;0.6837133833951846;1800.0;0.6170107475596068;GradientBoosting;500;0.1;11
0.6140350877192983;0.4878048780487805;0.5436893203883495;287.0;0.7355371900826446;0.8735005452562704;0.7986041874376869;917.0;0.6341463414634146;0.56;0.5947712418300654;325.0;0.5867346938775511;0.42435424354243545;0.4925053533190578;271.0;0.6877777777777778;0.6426133282857271;0.5864149167118715;0.60739252574379;1800.0;0.6754546313875832;0.6877777777777778;0.6750713773200284;1800.0;0.60739252574379;GradientBoosting;600;0.1;11
0.6085106382978723;0.49825783972125437;0.5478927203065134;287.0;0.7348623853211009;0.8735005452562704;0.7982062780269058;917.0;0.6360424028268551;0.5538461538461539;0.5921052631578947;325.0;0.5989583333333334;0.42435424354243545;0.49676025917926564;271.0;0.6883333333333334;0.6445934399447905;0.5874896955915285;0.6087411301676449;1800.0;0.676412694323889;0.6883333333333334;0.6756981158014104;1800.0;0.6087411301676449;GradientBoosting;700;0.1;11
