0_precision;0_recall;0_f1-score;0_support;1_precision;1_recall;1_f1-score;1_support;2_precision;2_recall;2_f1-score;2_support;3_precision;3_recall;3_f1-score;3_support;accuracy;macro_avg_precision;macro_avg_recall;macro_avg_f1-score;macro_avg_support;weighted_avg_precision;weighted_avg_recall;weighted_avg_f1-score;weighted_avg_support;macro_f1;model;k;C;class_weight;n_estimators;max_depth;min_samples_leaf;learning_rate;num_features_removed;features_removed;num_classes;subsample;colsample_bytree;task
0.653153153;0.505226481;0.569744597;287;0.716060337;0.880043621;0.78962818;917;0.608843537;0.550769231;0.578352181;325;0.605095541;0.350553506;0.443925234;271;0.681111111;0.645788142;0.571648209;0.595412548;1800;0.669965181;0.681111111;0.66437441;1800;0.595412548;XGBoost;;;;600;7;;0.01;;;4;0.6;0.8;multiclass
0.628205128;0.512195122;0.564299424;287;0.722171113;0.856052345;0.783433134;917;0.598006645;0.553846154;0.575079872;325;0.578651685;0.380073801;0.458797327;271;0.675;0.631758643;0.575541855;0.595402439;1800;0.663162527;0.675;0.661998418;1800;0.595402439;XGBoost;;;;400;7;;0.1;;;4;1;0.8;multiclass
0.642241379;0.519163763;0.574181118;287;0.724423963;0.857142857;0.785214785;917;0.565495208;0.544615385;0.554858934;325;0.605882353;0.380073801;0.467120181;271;0.675;0.634510726;0.575248951;0.595343755;1800;0.664777839;0.675;0.662083701;1800;0.595343755;XGBoost;;;;600;6;;0.1;;;4;1;0.6;multiclass
0.637931034;0.515679443;0.570327553;287;0.720216606;0.870229008;0.788148148;917;0.598662207;0.550769231;0.573717949;325;0.602484472;0.357933579;0.449074074;271;0.678888889;0.63982358;0.573652815;0.595316931;1800;0.66742408;0.678888889;0.663651815;1800;0.595316931;XGBoost;;;;300;7;;0.05;;;4;1;0.8;multiclass
0.643776824;0.522648084;0.576923077;287;0.714285714;0.86695747;0.783251232;917;0.602076125;0.535384615;0.566775244;325;0.6;0.365313653;0.45412844;271;0.676666667;0.640034666;0.572575956;0.595269498;1800;0.665577049;0.676666667;0.661716147;1800;0.595269498;XGBoost;;;;200;6;;0.05;;;4;1;0.8;multiclass
0.632478632;0.515679443;0.568138196;287;0.727272727;0.863685932;0.789631107;917;0.582781457;0.541538462;0.561403509;325;0.588571429;0.380073801;0.461883408;271;0.677222222;0.632776061;0.575244409;0.595264055;1800;0.665187383;0.677222222;0.663763295;1800;0.595264055;XGBoost;;;;400;6;;0.05;;;4;0.6;1;multiclass
0.628318584;0.494773519;0.553606238;287;0.725;0.85387132;0.784176264;917;0.585526316;0.547692308;0.565977742;325;0.578947368;0.405904059;0.477223427;271;0.673888889;0.629448067;0.575560301;0.595245918;1800;0.662412902;0.673888889;0.661802744;1800;0.595245918;XGBoost;;;;600;6;;0.1;;;4;0.8;0.6;multiclass
0.641921397;0.512195122;0.569767442;287;0.727356747;0.85823337;0.787393697;917;0.57827476;0.556923077;0.567398119;325;0.579545455;0.376383764;0.456375839;271;0.676111111;0.63177459;0.575933833;0.595233774;1800;0.664563163;0.676111111;0.663136398;1800;0.595233774;XGBoost;;;;600;5;;0.1;;;4;0.6;1;multiclass
0.630901288;0.512195122;0.565384615;287;0.719378428;0.85823337;0.782695177;917;0.588815789;0.550769231;0.569157393;325;0.603550296;0.376383764;0.463636364;271;0.675;0.63566145;0.574395372;0.595218387;1800;0.664258861;0.675;0.661454705;1800;0.595218387;XGBoost;;;;600;5;;0.05;;;4;0.6;0.6;multiclass
0.628820961;0.50174216;0.558139535;287;0.722018349;0.85823337;0.784255107;917;0.600660066;0.56;0.579617834;325;0.578651685;0.380073801;0.458797327;271;0.675555556;0.632537765;0.575012333;0.595202451;1800;0.663661983;0.675555556;0.662254362;1800;0.595202451;XGBoost;;;;300;7;;0.1;;;4;0.6;0.6;multiclass
0.630434783;0.505226481;0.560928433;287;0.723756906;0.857142857;0.784822766;917;0.585284281;0.538461538;0.560897436;325;0.583783784;0.398523985;0.473684211;271;0.674444444;0.630814938;0.574838715;0.595083211;1800;0.662801479;0.674444444;0.661849458;1800;0.595083211;XGBoost;;;;500;8;;0.1;;;4;0.8;0.6;multiclass
0.64159292;0.505226481;0.565302144;287;0.718271827;0.870229008;0.786982249;917;0.594059406;0.553846154;0.573248408;325;0.6125;0.361623616;0.454756381;271;0.678333333;0.641606038;0.572731315;0.595072295;1800;0.667694023;0.678333333;0.663027305;1800;0.595072295;XGBoost;;;;400;8;;0.1;;;4;1;0.6;multiclass
0.63362069;0.512195122;0.566473988;287;0.722891566;0.850599782;0.781563126;917;0.589576547;0.556923077;0.57278481;325;0.571428571;0.383763838;0.459161148;271;0.673333333;0.629379344;0.575870455;0.594995768;1800;0.661783458;0.673333333;0.661032864;1800;0.594995768;XGBoost;;;;300;8;;0.1;;;4;0.6;1;multiclass
0.66359447;0.50174216;0.571428571;287;0.708150745;0.881134133;0.785228377;917;0.613793103;0.547692308;0.578861789;325;0.618421053;0.346863469;0.444444444;271;0.68;0.650989843;0.569358017;0.594990795;1800;0.670500394;0.68;0.662571638;1800;0.594990795;XGBoost;;;;400;6;;0.01;;;4;0.8;1;multiclass
0.651982379;0.515679443;0.575875486;287;0.716471647;0.868047983;0.785009862;917;0.591973244;0.544615385;0.567307692;325;0.601226994;0.361623616;0.451612903;271;0.677222222;0.640413566;0.572491606;0.594951486;1800;0.66635959;0.677222222;0.662162447;1800;0.594951486;XGBoost;;;;300;7;;0.05;;;4;0.8;0.6;multiclass
0.672897196;0.50174216;0.574850299;287;0.722673893;0.872410033;0.790513834;917;0.585526316;0.547692308;0.565977742;325;0.571428571;0.36900369;0.448430493;271;0.678888889;0.638131494;0.572712048;0.594943092;1800;0.667203695;0.678888889;0.664083695;1800;0.594943092;XGBoost;;;;300;7;;0.05;;;4;0.6;0.8;multiclass
0.631355932;0.519163763;0.569789675;287;0.728280961;0.859323882;0.788394197;917;0.589576547;0.556923077;0.57278481;325;0.571428571;0.36900369;0.448430493;271;0.676666667;0.630160503;0.576103603;0.594849794;1800;0.664167953;0.676666667;0.663426024;1800;0.594849794;XGBoost;;;;400;5;;0.1;;;4;0.8;0.8;multiclass
0.628099174;0.529616725;0.574669187;287;0.727865797;0.851690294;0.784924623;917;0.578947368;0.541538462;0.559618442;325;0.574585635;0.383763838;0.460176991;271;0.673888889;0.627374494;0.57665233;0.594847311;1800;0.661993334;0.673888889;0.661827719;1800;0.594847311;XGBoost;;;;600;7;;0.1;;;4;0.6;1;multiclass
0.640692641;0.515679443;0.571428571;287;0.722273144;0.859323882;0.784860558;917;0.590759076;0.550769231;0.570063694;325;0.577142857;0.372693727;0.452914798;271;0.675555556;0.632716929;0.574616571;0.594816905;1800;0.663669819;0.675555556;0.662070968;1800;0.594816905;XGBoost;;;;400;6;;0.05;;;4;0.8;0.8;multiclass
0.640692641;0.515679443;0.571428571;287;0.722627737;0.863685932;0.786885246;917;0.587096774;0.56;0.573228346;325;0.595092025;0.357933579;0.447004608;271;0.677222222;0.636377294;0.574324739;0.594636693;1800;0.665891563;0.677222222;0.662784018;1800;0.594636693;XGBoost;;;;300;6;;0.1;;;4;1;0.6;multiclass
0.676328502;0.487804878;0.566801619;287;0.70456503;0.892039258;0.787295476;917;0.621428571;0.535384615;0.575206612;325;0.625;0.350553506;0.449172577;271;0.681666667;0.656830526;0.566445564;0.594619071;1800;0.673073166;0.681666667;0.662938852;1800;0.594619071;XGBoost;;;;200;7;;0.01;;;4;0.6;1;multiclass
0.64628821;0.515679443;0.573643411;287;0.729302326;0.854961832;0.787148594;917;0.586666667;0.541538462;0.5632;325;0.540816327;0.391143911;0.453961456;271;0.674444444;0.625768382;0.575830912;0.594488365;1800;0.661934911;0.674444444;0.662508041;1800;0.594488365;XGBoost;;;;500;7;;0.1;;;4;0.6;0.8;multiclass
0.629955947;0.49825784;0.556420233;287;0.725183824;0.860414395;0.787032419;917;0.600660066;0.56;0.579617834;325;0.565934066;0.380073801;0.454746137;271;0.676111111;0.630433476;0.574686509;0.594454156;1800;0.663540876;0.676111111;0.662785186;1800;0.594454156;XGBoost;;;;600;6;;0.05;;;4;0.8;0.8;multiclass
0.647058824;0.49825784;0.562992126;287;0.710017575;0.881134133;0.786374696;917;0.616949153;0.56;0.587096774;325;0.630136986;0.339483395;0.441247002;271;0.680555556;0.651040634;0.569718842;0.59442765;1800;0.671148665;0.680555556;0.662815959;1800;0.59442765;XGBoost;;;;600;6;;0.01;;;4;1;0.8;multiclass
0.642857143;0.50174216;0.563600783;287;0.717081851;0.878953108;0.789808917;917;0.6;0.544615385;0.570967742;325;0.617834395;0.357933579;0.453271028;271;0.68;0.644443347;0.570811058;0.594412117;1800;0.669165099;0.68;0.663560648;1800;0.594412117;XGBoost;;;;100;6;;0.05;;;4;1;1;multiclass
0.637554585;0.508710801;0.565891473;287;0.729109275;0.865866957;0.791625125;917;0.588996764;0.56;0.574132492;325;0.572254335;0.365313653;0.445945946;271;0.678333333;0.63197874;0.574972853;0.594398759;1800;0.665597913;0.678333333;0.664319724;1800;0.594398759;XGBoost;;;;500;5;;0.05;;;4;0.6;1;multiclass
0.633928571;0.494773519;0.555772994;287;0.713906112;0.878953108;0.787878788;917;0.609427609;0.556923077;0.581993569;325;0.633333333;0.350553506;0.451306413;271;0.68;0.647648906;0.570300802;0.594237941;1800;0.670159284;0.68;0.663024248;1800;0.594237941;XGBoost;;;;600;6;;0.01;;;4;1;1;multiclass
0.666666667;0.50174216;0.572564612;287;0.715418502;0.885496183;0.791423002;917;0.608247423;0.544615385;0.574675325;325;0.594936709;0.346863469;0.438228438;271;0.681666667;0.646317325;0.569679299;0.594222844;1800;0.670155756;0.681666667;0.664216847;1800;0.594222844;XGBoost;;;;500;8;;0.01;;;4;0.6;0.8;multiclass
0.640350877;0.508710801;0.566990291;287;0.71797153;0.880043621;0.790788829;917;0.602040816;0.544615385;0.571890145;325;0.616883117;0.350553506;0.447058824;271;0.680555556;0.644311585;0.570980828;0.594182022;1800;0.669443992;0.680555556;0.66383156;1800;0.594182022;XGBoost;;;;100;7;;0.05;;;4;0.6;1;multiclass
0.649122807;0.515679443;0.574757282;287;0.723756906;0.857142857;0.784822766;917;0.577777778;0.56;0.56875;325;0.578947368;0.365313653;0.447963801;271;0.675;0.632401215;0.574533988;0.594073462;1800;0.663697691;0.675;0.661599865;1800;0.594073462;XGBoost;;;;500;5;;0.05;;;4;0.8;0.8;multiclass
0.622881356;0.512195122;0.562141491;287;0.729831144;0.848418757;0.784669692;917;0.575;0.566153846;0.570542636;325;0.578651685;0.380073801;0.458797327;271;0.673333333;0.626591046;0.576710381;0.594037787;1800;0.662062064;0.673333333;0.661465082;1800;0.594037787;XGBoost;;;;500;6;;0.05;;;4;1;1;multiclass
0.64;0.50174216;0.5625;287;0.717371737;0.869138495;0.785996055;917;0.598039216;0.563076923;0.580031696;325;0.607594937;0.354243542;0.447552448;271;0.677777778;0.640751472;0.57205028;0.59402005;1800;0.666961587;0.677777778;0.662218276;1800;0.59402005;XGBoost;;;;400;7;;0.05;;;4;1;0.6;multiclass
0.660550459;0.50174216;0.57029703;287;0.725225225;0.877862595;0.794277257;917;0.583061889;0.550769231;0.566455696;325;0.587878788;0.357933579;0.444954128;271;0.680555556;0.63917909;0.572076891;0.593996028;1800;0.668566544;0.680555556;0.664837868;1800;0.593996028;XGBoost;;;;100;8;;0.1;;;4;0.8;0.8;multiclass
0.657407407;0.494773519;0.564612326;287;0.719710669;0.868047983;0.786950074;917;0.585526316;0.547692308;0.565977742;325;0.586206897;0.376383764;0.458426966;271;0.676666667;0.637212822;0.571724393;0.593991777;1800;0.665449295;0.676666667;0.662140794;1800;0.593991777;XGBoost;;;;100;8;;0.1;;;4;0.6;0.6;multiclass
0.666666667;0.50174216;0.572564612;287;0.710896309;0.882224646;0.787347932;917;0.608247423;0.544615385;0.574675325;325;0.606451613;0.346863469;0.441314554;271;0.68;0.648065503;0.568861415;0.593975606;1800;0.669585582;0.68;0.662605457;1800;0.593975606;XGBoost;;;;500;7;;0.01;;;4;0.6;0.8;multiclass
0.651785714;0.508710801;0.571428571;287;0.722781336;0.861504907;0.786069652;917;0.581395349;0.538461538;0.559105431;325;0.571428571;0.383763838;0.459161148;271;0.675;0.631847743;0.573110271;0.593941201;1800;0.663146453;0.675;0.661648782;1800;0.593941201;XGBoost;;;;300;8;;0.1;;;4;0.6;0.6;multiclass
0.704081633;0.480836237;0.571428571;287;0.689711934;0.913849509;0.786116323;917;0.652173913;0.507692308;0.570934256;325;0.669117647;0.335793358;0.447174447;271;0.684444444;0.678771282;0.559542853;0.593913399;1800;0.68212482;0.684444444;0.662003654;1800;0.593913399;XGBoost;;;;100;8;;0.01;;;4;0.8;1;multiclass
0.660377358;0.487804878;0.561122244;287;0.706806283;0.883315158;0.785264178;917;0.617449664;0.566153846;0.590690209;325;0.631944444;0.335793358;0.438554217;271;0.680555556;0.654144438;0.56826681;0.593907712;1800;0.671998749;0.680555556;0.66219547;1800;0.593907712;XGBoost;;;;400;6;;0.01;;;4;1;0.8;multiclass
0.654545455;0.50174216;0.568047337;287;0.707488987;0.87568157;0.782651072;917;0.620209059;0.547692308;0.581699346;325;0.601265823;0.350553506;0.442890443;271;0.677777778;0.645877331;0.568917386;0.59382205;1800;0.667296071;0.677777778;0.660997898;1800;0.59382205;XGBoost;;;;100;6;;0.05;;;4;0.8;1;multiclass
0.660194175;0.473867596;0.551724138;287;0.710875332;0.876772083;0.78515625;917;0.598662207;0.550769231;0.573717949;325;0.615853659;0.372693727;0.464367816;271;0.677777778;0.646396343;0.568525659;0.593741538;1800;0.668227759;0.677777778;0.661463956;1800;0.593741538;XGBoost;;;;100;8;;0.1;;;4;0.8;0.6;multiclass
0.660550459;0.50174216;0.57029703;287;0.709027169;0.882224646;0.786200194;917;0.598639456;0.541538462;0.568659128;325;0.639455782;0.346863469;0.449760766;271;0.679444444;0.651918216;0.568092184;0.593729279;1800;0.670892353;0.679444444;0.661844561;1800;0.593729279;XGBoost;;;;600;7;;0.01;;;4;0.6;0.6;multiclass
0.64953271;0.484320557;0.55489022;287;0.718918919;0.870229008;0.787370498;917;0.592592593;0.541538462;0.565916399;325;0.586592179;0.387453875;0.466666667;271;0.676666667;0.6369091;0.570885475;0.593710946;1800;0.665124228;0.676666667;0.662034298;1800;0.593710946;XGBoost;;;;300;8;;0.1;;;4;0.8;0.6;multiclass
0.642857143;0.50174216;0.563600783;287;0.71852518;0.87131952;0.787580089;917;0.592715232;0.550769231;0.570972887;325;0.604938272;0.361623616;0.452655889;271;0.677777778;0.639758957;0.571363632;0.593702412;1800;0.666643507;0.677777778;0.6623335;1800;0.593702412;XGBoost;;;;400;8;;0.05;;;4;1;0.6;multiclass
0.642857143;0.50174216;0.563600783;287;0.711091234;0.86695747;0.781326781;917;0.608695652;0.56;0.583333333;325;0.603773585;0.354243542;0.446511628;271;0.676111111;0.641604404;0.570735793;0.593693131;1800;0.665566328;0.676111111;0.660454482;1800;0.593693131;XGBoost;;;;300;6;;0.05;;;4;0.8;0.6;multiclass
0.63559322;0.522648084;0.573613767;287;0.726511628;0.851690294;0.784136546;917;0.579288026;0.550769231;0.56466877;325;0.566666667;0.376383764;0.45232816;271;0.673333333;0.627014885;0.575372843;0.593686811;1800;0.661367607;0.673333333;0.660988136;1800;0.593686811;XGBoost;;;;500;5;;0.1;;;4;0.8;1;multiclass
0.623931624;0.508710801;0.560460653;287;0.719266055;0.854961832;0.781265571;917;0.592592593;0.541538462;0.565916399;325;0.586592179;0.387453875;0.466666667;271;0.672777778;0.630595613;0.573166242;0.593577322;1800;0.661219123;0.672777778;0.659812351;1800;0.593577322;XGBoost;;;;600;7;;0.1;;;4;1;0.8;multiclass
0.641255605;0.49825784;0.560784314;287;0.723948812;0.863685932;0.787667827;917;0.587859425;0.566153846;0.576802508;325;0.582352941;0.365313653;0.448979592;271;0.676666667;0.633854196;0.573352818;0.59355856;1800;0.6648741;0.676666667;0.662428211;1800;0.59355856;XGBoost;;;;600;5;;0.05;;;4;0.8;0.6;multiclass
0.676470588;0.480836237;0.562118126;287;0.703287197;0.886586696;0.784370478;917;0.62244898;0.563076923;0.591276252;325;0.623287671;0.335793358;0.436450839;271;0.680555556;0.656373609;0.566573303;0.593553924;1800;0.672371276;0.680555556;0.661688105;1800;0.593553924;XGBoost;;;;400;7;;0.01;;;4;1;0.6;multiclass
0.62605042;0.519163763;0.567619048;287;0.732774674;0.85823337;0.790557509;917;0.582236842;0.544615385;0.562798092;325;0.559782609;0.380073801;0.452747253;271;0.675555556;0.625211136;0.57552158;0.593430475;1800;0.662532726;0.675555556;0.663028771;1800;0.593430475;XGBoost;;;;400;5;;0.1;;;4;0.6;1;multiclass
0.628205128;0.512195122;0.564299424;287;0.729128015;0.857142857;0.787969925;917;0.58044164;0.566153846;0.573208723;325;0.578947368;0.365313653;0.447963801;271;0.675555556;0.629180538;0.57520137;0.593360468;1800;0.66357974;0.675555556;0.662340767;1800;0.593360468;XGBoost;;;;600;5;;0.05;;;4;0.8;1;multiclass
0.637931034;0.515679443;0.570327553;287;0.725850966;0.860414395;0.78742515;917;0.588815789;0.550769231;0.569157393;325;0.564971751;0.36900369;0.446428571;271;0.675555556;0.629392385;0.57396669;0.593334667;1800;0.662868899;0.675555556;0.662061759;1800;0.593334667;XGBoost;;;;500;5;;0.05;;;4;0.8;1;multiclass
0.650442478;0.512195122;0.573099415;287;0.718552036;0.865866957;0.785361029;917;0.583333333;0.538461538;0.56;325;0.591715976;0.36900369;0.454545455;271;0.675555556;0.636010956;0.571381827;0.593251475;1800;0.664181984;0.675555556;0.661020785;1800;0.593251475;XGBoost;;;;400;7;;0.05;;;4;0.8;0.6;multiclass
0.636752137;0.519163763;0.571976967;287;0.720588235;0.854961832;0.782044888;917;0.583061889;0.550769231;0.566455696;325;0.584795322;0.36900369;0.452488688;271;0.673333333;0.631299396;0.573474629;0.59324156;1800;0.661945512;0.673333333;0.660008382;1800;0.59324156;XGBoost;;;;300;7;;0.1;;;4;1;0.8;multiclass
0.652173913;0.522648084;0.580270793;287;0.717668488;0.859323882;0.782133995;917;0.594155844;0.563076923;0.578199052;325;0.573170732;0.346863469;0.432183908;271;0.675;0.634292244;0.572978089;0.593196937;1800;0.663169908;0.675;0.660439512;1800;0.593196937;XGBoost;;;;100;7;;0.1;;;4;1;0.8;multiclass
0.637554585;0.508710801;0.565891473;287;0.724423963;0.857142857;0.785214785;917;0.587301587;0.569230769;0.578125;325;0.573099415;0.361623616;0.443438914;271;0.675;0.630594888;0.574177011;0.593167543;1800;0.663032165;0.675;0.661397434;1800;0.593167543;XGBoost;;;;300;6;;0.1;;;4;1;0.8;multiclass
0.610655738;0.519163763;0.561205273;287;0.726168224;0.847328244;0.782083543;917;0.589403974;0.547692308;0.567783094;325;0.570652174;0.387453875;0.461538462;271;0.671666667;0.624220027;0.575409547;0.593152593;1800;0.659643049;0.671666667;0.659912751;1800;0.593152593;XGBoost;;;;600;6;;0.1;;;4;1;0.8;multiclass
0.646017699;0.508710801;0.56920078;287;0.727356747;0.85823337;0.787393697;917;0.585760518;0.556923077;0.570977918;325;0.551912568;0.372693727;0.444933921;271;0.675;0.627761883;0.574140244;0.593126579;1800;0.662407606;0.675;0.661969755;1800;0.593126579;XGBoost;;;;500;5;;0.1;;;4;0.8;0.6;multiclass
0.639130435;0.512195122;0.568665377;287;0.722324723;0.85387132;0.782608696;917;0.581699346;0.547692308;0.564183835;325;0.572222222;0.380073801;0.456762749;271;0.672777778;0.628844182;0.573458137;0.593055164;1800;0.661070398;0.672777778;0.660000883;1800;0.593055164;XGBoost;;;;400;6;;0.1;;;4;0.8;0.6;multiclass
0.668246445;0.491289199;0.56626506;287;0.705061082;0.881134133;0.783325254;917;0.609589041;0.547692308;0.576985413;325;0.622516556;0.346863469;0.44549763;271;0.678333333;0.651353281;0.566744777;0.59301834;1800;0.669525648;0.678333333;0.660598582;1800;0.59301834;XGBoost;;;;600;6;;0.01;;;4;1;0.6;multiclass
0.682464455;0.50174216;0.578313253;287;0.712756467;0.87131952;0.784102061;917;0.588235294;0.553846154;0.570522979;325;0.586419753;0.350553506;0.438799076;271;0.676666667;0.642468992;0.569365335;0.592934342;1800;0.66642289;0.676666667;0.660740006;1800;0.592934342;XGBoost;;;;300;5;;0.05;;;4;1;1;multiclass
0.64159292;0.505226481;0.565302144;287;0.716350497;0.864776445;0.783596838;917;0.591503268;0.556923077;0.573692552;325;0.602484472;0.357933579;0.449074074;271;0.675555556;0.637982789;0.571214896;0.592916402;1800;0.664745793;0.675555556;0.660527316;1800;0.592916402;XGBoost;;;;500;7;;0.05;;;4;1;0.6;multiclass
0.657534247;0.50174216;0.56916996;287;0.717235189;0.87131952;0.78680453;917;0.598662207;0.550769231;0.573717949;325;0.577380952;0.357933579;0.44191344;271;0.677222222;0.637703149;0.570441123;0.59290147;1800;0.665251362;0.677222222;0.661704671;1800;0.59290147;XGBoost;;;;200;6;;0.05;;;4;0.6;0.8;multiclass
0.673170732;0.480836237;0.56097561;287;0.709122203;0.898582334;0.792688793;917;0.626760563;0.547692308;0.58456486;325;0.610738255;0.335793358;0.433333333;271;0.683888889;0.654947938;0.565726059;0.592890649;1800;0.673706839;0.683888889;0.66406252;1800;0.592890649;XGBoost;;;;300;8;;0.01;;;4;0.6;0.8;multiclass
0.657534247;0.50174216;0.56916996;287;0.709251101;0.877862595;0.78460039;917;0.615120275;0.550769231;0.581168831;325;0.6;0.343173432;0.436619718;271;0.678333333;0.645476406;0.568386855;0.592889725;1800;0.667560932;0.678333333;0.661130083;1800;0.592889725;XGBoost;;;;200;5;;0.05;;;4;1;0.8;multiclass
0.669950739;0.473867596;0.555102041;287;0.698548249;0.892039258;0.783524904;917;0.624113475;0.541538462;0.579901153;325;0.652777778;0.346863469;0.453012048;271;0.68;0.66134756;0.563577196;0.592885037;1800;0.673657924;0.68;0.660578202;1800;0.592885037;XGBoost;;;;400;8;;0.01;;;4;0.6;0.6;multiclass
0.66509434;0.491289199;0.565130261;287;0.709170306;0.885496183;0.787584869;917;0.614583333;0.544615385;0.577487765;325;0.606451613;0.346863469;0.441314554;271;0.68;0.648824898;0.567066059;0.592879362;1800;0.669599565;0.68;0.662048599;1800;0.592879362;XGBoost;;;;400;7;;0.01;;;4;0.6;0.8;multiclass
0.63876652;0.505226481;0.564202335;287;0.715827338;0.868047983;0.784622967;917;0.605442177;0.547692308;0.575121163;325;0.586826347;0.361623616;0.447488584;271;0.676111111;0.636715596;0.570647597;0.592858762;1800;0.664187949;0.676111111;0.660893953;1800;0.592858762;XGBoost;;;;200;6;;0.05;;;4;1;1;multiclass
0.665158371;0.512195122;0.578740157;287;0.713777778;0.87568157;0.786483839;917;0.592715232;0.550769231;0.570972887;325;0.605263158;0.339483395;0.43498818;271;0.678333333;0.644228635;0.569532329;0.592796266;1800;0.667829689;0.678333333;0.661528939;1800;0.592796266;XGBoost;;;;200;6;;0.05;;;4;1;0.6;multiclass
0.631355932;0.519163763;0.569789675;287;0.729653882;0.850599782;0.785498489;917;0.571884984;0.550769231;0.561128527;325;0.565934066;0.380073801;0.454746137;271;0.672777778;0.624707216;0.575151644;0.592790707;1800;0.660845841;0.672777778;0.66079707;1800;0.592790707;XGBoost;;;;600;6;;0.1;;;4;1;1;multiclass
0.654205607;0.487804878;0.558882236;287;0.709536308;0.884405671;0.787378641;917;0.616161616;0.563076923;0.588424437;325;0.623287671;0.335793358;0.436450839;271;0.680555556;0.650797801;0.567770207;0.592784038;1800;0.670869604;0.680555556;0.662189742;1800;0.592784038;XGBoost;;;;600;7;;0.01;;;4;1;0.6;multiclass
0.651785714;0.508710801;0.571428571;287;0.724862888;0.864776445;0.788662357;917;0.573717949;0.550769231;0.562009419;325;0.582352941;0.365313653;0.448979592;271;0.676111111;0.633179873;0.572392533;0.592769985;1800;0.664465416;0.676111111;0.661961062;1800;0.592769985;XGBoost;;;;200;6;;0.1;;;4;1;1;multiclass
0.636752137;0.519163763;0.571976967;287;0.720761559;0.86695747;0.787128713;917;0.597938144;0.535384615;0.564935065;325;0.575581395;0.365313653;0.446952596;271;0.676111111;0.632758309;0.571704875;0.592748335;1800;0.663332593;0.676111111;0.661490261;1800;0.592748335;XGBoost;;;;200;6;;0.1;;;4;0.6;0.8;multiclass
0.683168317;0.480836237;0.564417178;287;0.705627706;0.888767721;0.786679537;917;0.610169492;0.553846154;0.580645161;325;0.621621622;0.339483395;0.439140811;271;0.680555556;0.655146784;0.565733377;0.592720672;1800;0.672163587;0.680555556;0.661716501;1800;0.592720672;XGBoost;;;;100;7;;0.05;;;4;0.8;0.6;multiclass
0.635514019;0.473867596;0.542914172;287;0.712255773;0.874591058;0.785119922;917;0.609427609;0.556923077;0.581993569;325;0.613496933;0.36900369;0.460829493;271;0.677222222;0.642673583;0.568596355;0.592714289;1800;0.666584838;0.677222222;0.661002243;1800;0.592714289;XGBoost;;;;100;7;;0.1;;;4;0.6;0.6;multiclass
0.682926829;0.487804878;0.569105691;287;0.703993056;0.884405671;0.783953601;917;0.609589041;0.547692308;0.576985413;325;0.61589404;0.343173432;0.440758294;271;0.678888889;0.653100741;0.565769072;0.59270075;1800;0.670325197;0.678888889;0.660658079;1800;0.59270075;XGBoost;;;;100;8;;0.05;;;4;0.6;0.6;multiclass
0.635964912;0.505226481;0.563106796;287;0.717371737;0.869138495;0.785996055;917;0.602693603;0.550769231;0.575562701;325;0.591463415;0.357933579;0.445977011;271;0.676666667;0.636873417;0.570766947;0.592660641;1800;0.664729899;0.676666667;0.661270934;1800;0.592660641;XGBoost;;;;400;6;;0.05;;;4;0.8;0.6;multiclass
0.631578947;0.50174216;0.559223301;287;0.722222222;0.864776445;0.787096774;917;0.599337748;0.556923077;0.577352472;325;0.575581395;0.365313653;0.446952596;271;0.676111111;0.632180078;0.572188834;0.592656286;1800;0.66350459;0.676111111;0.66168252;1800;0.592656286;XGBoost;;;;500;6;;0.05;;;4;0.8;0.6;multiclass
0.66507177;0.484320557;0.560483871;287;0.705217391;0.884405671;0.784712143;917;0.627986348;0.566153846;0.595469256;325;0.608108108;0.332103321;0.429594272;271;0.68;0.651595904;0.566745849;0.592564885;1800;0.670251559;0.68;0.661326368;1800;0.592564885;XGBoost;;;;500;7;;0.01;;;4;1;0.6;multiclass
0.666666667;0.50174216;0.572564612;287;0.720145852;0.861504907;0.784508441;917;0.584415584;0.553846154;0.568720379;325;0.558659218;0.36900369;0.444444444;271;0.674444444;0.63247183;0.571524228;0.592559469;1800;0.662799329;0.674444444;0.660554918;1800;0.592559469;XGBoost;;;;200;5;;0.1;;;4;1;1;multiclass
0.660377358;0.487804878;0.561122244;287;0.70880558;0.886586696;0.787790698;917;0.608247423;0.544615385;0.574675325;325;0.626666667;0.346863469;0.446555819;271;0.68;0.651024257;0.566467607;0.592536022;1800;0.670561165;0.68;0.661795701;1800;0.592536022;XGBoost;;;;600;8;;0.01;;;4;0.6;0.6;multiclass
0.632034632;0.508710801;0.563706564;287;0.727356747;0.85823337;0.787393697;917;0.581168831;0.550769231;0.565560821;325;0.569832402;0.376383764;0.453333333;271;0.674444444;0.627598153;0.573524291;0.592498604;1800;0.66204696;0.674444444;0.661380225;1800;0.592498604;XGBoost;;;;400;6;;0.1;;;4;0.6;1;multiclass
0.616666667;0.515679443;0.561669829;287;0.730232558;0.856052345;0.78815261;917;0.575163399;0.541538462;0.557844691;325;0.581005587;0.383763838;0.462222222;271;0.673888889;0.625767053;0.574258522;0.592472338;1800;0.66165956;0.673888889;0.661387184;1800;0.592472338;XGBoost;;;;500;6;;0.1;;;4;1;1;multiclass
