0_precision;0_recall;0_f1-score;0_support;1_precision;1_recall;1_f1-score;1_support;2_precision;2_recall;2_f1-score;2_support;3_precision;3_recall;3_f1-score;3_support;accuracy;macro_avg_precision;macro_avg_recall;macro_avg_f1-score;macro_avg_support;weighted_avg_precision;weighted_avg_recall;weighted_avg_f1-score;weighted_avg_support;k;macro_f1
0.4927007299270073;0.47038327526132406;0.48128342245989303;287.0;0.7117400419287212;0.7404580152671756;0.7258150721539284;917.0;0.48580441640378547;0.47384615384615386;0.4797507788161994;325.0;0.3568627450980392;0.33579335793357934;0.34600760456273766;271.0;0.5883333333333334;0.5117769833393884;0.5051202005770582;0.5082142194981897;1800.0;0.5825927595502707;0.5883333333333334;0.5852154596460601;1800.0;1;0.5082142194981897
0.478125;0.5331010452961672;0.5041186161449753;287.0;0.7062737642585551;0.8102508178844057;0.7546978161503302;917.0;0.575187969924812;0.4707692307692308;0.5177664974619289;325.0;0.5802469135802469;0.34686346863468637;0.4341801385681293;271.0;0.635;0.5849584119409035;0.5402461406461225;0.5526907670813409;1800.0;0.6272544003505033;0.635;0.6237093719280838;1800.0;3;0.5526907670813409
0.5252918287937743;0.47038327526132406;0.4963235294117647;287.0;0.6886281588447654;0.8320610687022901;0.7535802469135803;917.0;0.5488215488215489;0.5015384615384615;0.5241157556270096;325.0;0.6086956521739131;0.30996309963099633;0.41075794621026895;271.0;0.6361111111111111;0.5928592971585004;0.528486476283268;0.5461943695406559;1800.0;0.6253079453503316;0.6361111111111111;0.6195172018681615;1800.0;5;0.5461943695406559
0.576271186440678;0.4738675958188153;0.5200764818355641;287.0;0.6971326164874552;0.8484187568157033;0.765371372356124;917.0;0.5536912751677853;0.5076923076923077;0.5296950240770465;325.0;0.6133333333333333;0.33948339483394835;0.43705463182897863;271.0;0.6505555555555556;0.610107102857313;0.5423655137901936;0.5630493775244283;1800.0;0.6393463542168526;0.6505555555555556;0.6342778815489255;1800.0;7;0.5630493775244283
0.5974025974025974;0.4808362369337979;0.5328185328185329;287.0;0.6967285587975243;0.8593238822246456;0.76953125;917.0;0.5652173913043478;0.52;0.5416666666666666;325.0;0.6258992805755396;0.3210332103321033;0.424390243902439;271.0;0.6566666666666666;0.6213119570200023;0.5452983323726367;0.5671016733469096;1800.0;0.6464827728231998;0.6566666666666666;0.6386836099628592;1800.0;9;0.5671016733469096
0.6;0.47038327526132406;0.52734375;287.0;0.6917030567685589;0.8636859323882224;0.7681862269641125;917.0;0.5709459459459459;0.52;0.5442834138486312;325.0;0.6492537313432836;0.3210332103321033;0.42962962962962964;271.0;0.6572222222222223;0.6279756835144471;0.5437756044954124;0.5673607551105934;1800.0;0.6488871648240171;0.6572222222222223;0.6383867586147368;1800.0;11;0.5673607551105934
0.6285714285714286;0.45993031358885017;0.5311871227364185;287.0;0.6904761904761905;0.8854961832061069;0.7759197324414716;917.0;0.5694444444444444;0.5046153846153846;0.5350734094616639;325.0;0.6825396825396826;0.3173431734317343;0.4332493702770781;271.0;0.6633333333333333;0.6427579365079366;0.541846263710519;0.568857408729158;1800.0;0.6575579805996472;0.6633333333333333;0.6418214090523947;1800.0;15;0.568857408729158
0.6411483253588517;0.46689895470383275;0.5403225806451613;287.0;0.6866048862679023;0.8887677208287895;0.7747148288973384;917.0;0.5649122807017544;0.49538461538461537;0.5278688524590164;325.0;0.680672268907563;0.2988929889298893;0.4153846153846154;271.0;0.6616666666666666;0.6433344403090178;0.5374860699617817;0.5645727193465329;1800.0;0.6564916256598203;0.6616666666666666;0.6386737147569065;1800.0;17;0.5645727193465329
0.6512820512820513;0.4425087108013937;0.5269709543568465;287.0;0.6816666666666666;0.8920392584514721;0.7727916863486065;917.0;0.5594405594405595;0.49230769230769234;0.5237315875613748;325.0;0.6890756302521008;0.3025830258302583;0.4205128205128205;271.0;0.6594444444444445;0.6453662269103446;0.5323596718477042;0.561001762194912;1800.0;0.6558688664821019;0.6594444444444445;0.6355902114436157;1800.0;19;0.561001762194912
